claim_id,policy_id,date_of_loss,date_reported,cause_of_loss,claim_status,is_catastrophe_flag,storm_id,reported_severity,settlement_date
CLM-001597,GC-004262,2026-07-18,2026-08-07,Flood/Storm Surge,Open,Y,MARISOL2026,9911.63,
CLM-001598,GC-004261,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,50116.9,
CLM-001599,GC-004254,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,8316.8,
CLM-001600,GC-004251,2026-07-18,2026-07-19,Flood/Storm Surge,Open,Y,MARISOL2026,13712.53,
CLM-001601,GC-004250,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,16504.12,
CLM-001602,GC-004248,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,33417.82,
CLM-001603,GC-004243,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,17867.71,
CLM-001604,GC-004242,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,24140.87,
CLM-001605,GC-004239,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,85008.15,
CLM-001606,GC-004237,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,46972.22,
CLM-001607,GC-004235,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,23177.05,
CLM-001608,GC-004210,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,11226.86,
CLM-001609,GC-004213,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,6562.51,
CLM-001610,GC-004214,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,218702.8,
CLM-001611,GC-004216,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,37260.89,
CLM-001612,GC-004217,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,21220.62,
CLM-001613,GC-004218,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,49684.03,
CLM-001614,GC-004207,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,78032.39,
CLM-001615,GC-004219,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,76263.98,
CLM-001616,GC-004227,2026-07-18,2026-08-03,Wind,Open,Y,MARISOL2026,57911.72,
CLM-001617,GC-004229,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,119596.45,
CLM-001618,GC-004231,2026-07-18,2026-08-03,Flood/Storm Surge,Open,Y,MARISOL2026,79513.6,
CLM-001619,GC-004232,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,15710.11,
CLM-001620,GC-004233,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,10720.93,
CLM-001621,GC-004234,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,22118.18,
CLM-001622,GC-004223,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,99385.21,
CLM-001623,GC-003614,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,5398.56,
CLM-001624,GC-004125,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,14370.81,
CLM-001625,GC-004120,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,20706.0,
CLM-001626,GC-004034,2026-07-18,2026-07-24,Wind,Closed,Y,MARISOL2026,66988.14,2026-07-22
CLM-001627,GC-004033,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,119756.94,
CLM-001628,GC-004032,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,24276.73,
CLM-001629,GC-004029,2026-07-18,2026-07-30,Wind,Closed,Y,MARISOL2026,44264.26,2026-08-04
CLM-001630,GC-004028,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,35037.77,
CLM-001631,GC-004025,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,83135.21,
CLM-001632,GC-004022,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,144010.7,
CLM-001633,GC-004021,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,27873.8,
CLM-001634,GC-004019,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,38557.42,
CLM-001635,GC-004018,2026-07-18,2026-07-29,Flood/Storm Surge,Open,Y,MARISOL2026,35705.88,
CLM-001636,GC-004013,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,14547.91,
CLM-001637,GC-004010,2026-07-18,2026-07-18,Wind + Flood,Open,Y,MARISOL2026,88559.46,
CLM-001638,GC-004009,2026-07-18,2026-08-02,Wind + Flood,Open,Y,MARISOL2026,8492.96,
CLM-001639,GC-004004,2026-07-18,2026-08-04,Wind,Open,Y,MARISOL2026,289206.72,
CLM-001640,GC-004002,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,187645.71,
CLM-001641,GC-004000,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,35910.06,
CLM-001642,GC-003998,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,10505.72,
CLM-001643,GC-003953,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,45894.08,
CLM-001644,GC-003960,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,108563.45,
CLM-001645,GC-003961,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,4209.31,
CLM-001646,GC-003971,2026-07-18,2026-07-29,Flood/Storm Surge,Closed,Y,MARISOL2026,34982.46,2026-08-11
CLM-001647,GC-003972,2026-07-18,2026-07-19,Wind,Closed,Y,MARISOL2026,47517.44,2026-08-05
CLM-001648,GC-003974,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,1384.62,
CLM-001649,GC-004037,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,253325.04,
CLM-001650,GC-003980,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,84697.52,
CLM-001651,GC-003983,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,11915.26,
CLM-001652,GC-003985,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,30507.89,
CLM-001653,GC-003987,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,171875.51,
CLM-001654,GC-003990,2026-07-18,2026-07-31,Flood/Storm Surge,Open,Y,MARISOL2026,44103.16,
CLM-001655,GC-003993,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,14096.07,
CLM-001656,GC-003994,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,7939.34,
CLM-001657,GC-003982,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,10542.51,
CLM-001658,GC-004121,2026-07-18,2026-07-28,Flood/Storm Surge,Open,Y,MARISOL2026,26493.57,
CLM-001659,GC-004038,2026-07-18,2026-08-02,Flood/Storm Surge,Open,Y,MARISOL2026,53090.37,
CLM-001660,GC-004044,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,108022.59,
CLM-001661,GC-004118,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,8531.37,
CLM-001662,GC-004115,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,30620.42,
CLM-001663,GC-004113,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,69714.97,
CLM-001664,GC-004108,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,141580.79,
CLM-001665,GC-004107,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,9527.58,
CLM-001666,GC-004105,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,65907.36,
CLM-001667,GC-004104,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,52089.55,
CLM-001668,GC-004096,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,14571.74,
CLM-001669,GC-004092,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,18853.6,
CLM-001670,GC-004091,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,71895.5,
CLM-001671,GC-004090,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,118196.38,
CLM-001672,GC-004086,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,22042.86,
CLM-001673,GC-004085,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,37553.72,
CLM-001674,GC-004084,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,45788.7,
CLM-001675,GC-004083,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,9455.69,
CLM-001676,GC-004081,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,121453.06,
CLM-001677,GC-004080,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,26640.36,
CLM-001678,GC-004047,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,26760.9,
CLM-001679,GC-004053,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,17153.2,
CLM-001680,GC-004056,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,40606.69,
CLM-001681,GC-004058,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,5147.89,
CLM-001682,GC-004059,2026-07-18,2026-08-01,Wind,Open,Y,MARISOL2026,42898.47,
CLM-001683,GC-004060,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,14590.06,
CLM-001684,GC-004039,2026-07-18,2026-08-02,Flood/Storm Surge,Open,Y,MARISOL2026,30621.0,
CLM-001685,GC-004063,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,29111.9,
CLM-001686,GC-004066,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,48267.55,
CLM-001687,GC-004071,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,29063.93,
CLM-001688,GC-004072,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,4874.65,
CLM-001689,GC-004075,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,16279.21,
CLM-001690,GC-004077,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,20160.07,
CLM-001691,GC-004079,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,39775.98,
CLM-001692,GC-004065,2026-07-18,2026-08-05,Wind,Open,Y,MARISOL2026,15099.18,
CLM-001693,GC-002904,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,20077.1,
CLM-001694,GC-002453,2026-07-18,2026-08-04,Wind,Open,Y,MARISOL2026,23515.26,
CLM-001695,GC-002902,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,96743.66,
CLM-001696,GC-000960,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,28573.37,
CLM-001697,GC-000962,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,15520.59,
CLM-001698,GC-000963,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,3389.63,
CLM-001699,GC-000964,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,356133.28,
CLM-001700,GC-000965,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,84730.93,
CLM-001701,GC-000967,2026-07-18,2026-08-10,Wind + Flood,Open,Y,MARISOL2026,486475.0,
CLM-001702,GC-000958,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,26577.18,
CLM-001703,GC-000969,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,140051.59,
CLM-001704,GC-000974,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,19069.71,
CLM-001705,GC-000975,2026-07-18,2026-08-06,Wind,Open,Y,MARISOL2026,11625.65,
CLM-001706,GC-000976,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,655048.12,
CLM-001707,GC-000979,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,36888.03,
CLM-001708,GC-000980,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,1940.39,
CLM-001709,GC-000981,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,37692.79,
CLM-001710,GC-000970,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,7934.9,
CLM-001711,GC-000957,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,120014.86,
CLM-001712,GC-000956,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,10172.67,
CLM-001713,GC-000955,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,2538.64,
CLM-001714,GC-000915,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,47072.76,
CLM-001715,GC-000919,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,12622.94,
CLM-001716,GC-000924,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,34859.32,
CLM-001717,GC-000926,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,180772.05,
CLM-001718,GC-000928,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,136212.24,
CLM-001719,GC-000931,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,21022.77,
CLM-001720,GC-000933,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,122337.24,
CLM-001721,GC-000938,2026-07-18,2026-08-17,,Open,Y,MARISOL2026,11814.15,
CLM-001722,GC-000940,2026-07-18,2026-07-18,Wind,Open,Y,MARISOL2026,110623.51,
CLM-001723,GC-000942,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,25824.33,
CLM-001724,GC-000943,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,15513.21,
CLM-001725,GC-000948,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,25233.43,
CLM-001726,GC-000951,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,147773.2,
CLM-001727,GC-000952,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,22717.14,
CLM-001728,GC-000954,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,809595.64,
CLM-001729,GC-000982,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,23864.93,
CLM-001730,GC-000914,2026-07-18,2026-07-19,Wind,Closed,Y,MARISOL2026,128371.8,2026-07-31
CLM-001731,GC-000983,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,7169.97,
CLM-001732,GC-000987,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,33133.93,
CLM-001733,GC-001027,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,211270.41,
CLM-001734,GC-001034,2026-07-18,2026-08-07,Wind,Open,Y,MARISOL2026,12171.55,
CLM-001735,GC-001037,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,29931.19,
CLM-001736,GC-001038,2026-07-18,2026-08-08,Wind,Open,Y,MARISOL2026,4056.7,
CLM-001737,GC-001040,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,105311.72,
CLM-001738,GC-001041,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,77071.91,
CLM-001739,GC-001026,2026-07-18,2026-08-05,Wind + Flood,Open,Y,MARISOL2026,18205.88,
CLM-001740,GC-001042,2026-07-18,2026-07-31,Flood/Storm Surge,Open,Y,MARISOL2026,23153.04,
CLM-001741,GC-001044,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,133183.2,
CLM-001742,GC-001046,2026-07-18,2026-07-19,Wind + Flood,Open,Y,MARISOL2026,42004.22,
CLM-001743,GC-001048,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,25315.1,
CLM-001744,GC-001051,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,25584.6,
CLM-001745,GC-001052,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,17636.35,
CLM-001746,GC-001055,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,6912.15,
CLM-001747,GC-001043,2026-07-18,2026-08-10,Wind + Flood,Open,Y,MARISOL2026,226767.79,
CLM-001748,GC-001025,2026-07-18,2026-08-11,Wind + Flood,Open,Y,MARISOL2026,60662.38,
CLM-001749,GC-001024,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,45634.89,
CLM-001750,GC-001016,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,14009.08,
CLM-001751,GC-000989,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,13585.66,
CLM-001752,GC-000990,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,31881.46,
CLM-001753,GC-000993,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,25315.28,
CLM-001754,GC-000995,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,82985.05,
CLM-001755,GC-000996,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,18349.98,
CLM-001756,GC-000998,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,17637.67,
CLM-001757,GC-000999,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,957225.8,
CLM-001758,GC-001000,2026-07-18,2026-08-02,Wind,Open,Y,MARISOL2026,54752.05,
CLM-001759,GC-001001,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,42356.18,
CLM-001760,GC-001003,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,122718.62,
CLM-001761,GC-001005,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,74773.61,
CLM-001762,GC-001006,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,30125.47,
CLM-001763,GC-001007,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,10075.8,
CLM-001764,GC-001009,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,168577.37,
CLM-001765,GC-001011,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,28337.45,
CLM-001766,GC-000986,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,47594.78,
CLM-001767,GC-001056,2026-07-18,2026-07-30,Wind + Flood,Open,Y,MARISOL2026,98234.02,
CLM-001768,GC-000913,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,4715.79,
CLM-001769,GC-000909,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,65265.46,
CLM-001770,GC-000765,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,15636.41,
CLM-001771,GC-000771,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,165494.05,
CLM-001772,GC-000772,2026-07-18,2026-07-24,Wind + Flood,Open,Y,MARISOL2026,38804.84,
CLM-001773,GC-000777,2026-07-18,2026-07-23,Flood/Storm Surge,Open,Y,MARISOL2026,884940.0,
CLM-001774,GC-000781,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,113783.43,
CLM-001775,GC-000784,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,8179.36,
CLM-001776,GC-000763,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,7628.15,
CLM-001777,GC-000785,2026-07-18,2026-07-25,Wind + Flood,Closed,Y,MARISOL2026,49968.81,2026-07-31
CLM-001778,GC-000788,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,26164.57,
CLM-001779,GC-000793,2026-07-18,2026-08-01,Flood/Storm Surge,Open,Y,MARISOL2026,17811.04,
CLM-001780,GC-000795,2026-07-18,2026-08-08,,Open,Y,MARISOL2026,18040.11,
CLM-001781,GC-000798,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,35413.98,
CLM-001782,GC-000804,2026-07-18,2026-07-25,Wind,Closed,Y,MARISOL2026,15105.56,2026-07-25
CLM-001783,GC-000805,2026-07-18,2026-07-27,Wind + Flood,Open,Y,MARISOL2026,455967.18,
CLM-001784,GC-000786,2026-07-18,2026-07-30,Wind,Open,Y,MARISOL2026,20878.08,
CLM-001785,GC-000756,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,7760.23,
CLM-001786,GC-000749,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,42873.64,
CLM-001787,GC-000748,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,6704.22,
CLM-001788,GC-000700,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,27930.87,
CLM-001789,GC-000707,2026-07-18,2026-08-08,Wind + Flood,Open,Y,MARISOL2026,38883.4,
CLM-001790,GC-000708,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,11782.75,
CLM-001791,GC-000711,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,15826.37,
CLM-001792,GC-000712,2026-07-18,2026-08-02,Wind + Flood,Open,Y,MARISOL2026,22164.97,
CLM-001793,GC-000713,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,100020.32,
CLM-001794,GC-000716,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,101372.22,
CLM-001795,GC-000719,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,7314.3,
CLM-001796,GC-000723,2026-07-18,2026-07-26,Flood/Storm Surge,Open,Y,MARISOL2026,29834.1,
CLM-001797,GC-000725,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,14126.08,
CLM-001798,GC-000734,2026-07-18,2026-07-31,Wind + Flood,Open,Y,MARISOL2026,162152.36,
CLM-001799,GC-000738,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,42038.99,
CLM-001800,GC-000739,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,28866.48,
CLM-001801,GC-000743,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,40607.9,
CLM-001802,GC-000744,2026-07-18,2026-07-31,Wind,Open,Y,MARISOL2026,20507.16,
CLM-001803,GC-000806,2026-07-18,2026-07-20,Flood/Storm Surge,Open,Y,MARISOL2026,11140.37,
CLM-001804,GC-000910,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,10831.81,
CLM-001805,GC-000807,2026-07-18,2026-07-31,Flood/Storm Surge,Open,Y,MARISOL2026,85642.86,
CLM-001806,GC-000810,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,18969.28,
CLM-001807,GC-000867,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,22856.91,
CLM-001808,GC-000868,2026-07-18,2026-07-20,Flood/Storm Surge,Open,Y,MARISOL2026,239323.78,
CLM-001809,GC-000873,2026-07-18,2026-07-29,Wind + Flood,Open,Y,MARISOL2026,137246.43,
CLM-001810,GC-000875,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,39642.8,
CLM-001811,GC-000878,2026-07-18,2026-08-13,,Open,Y,MARISOL2026,13777.52,
CLM-001812,GC-000882,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,81195.83,
CLM-001813,GC-000865,2026-07-18,2026-07-28,Flood/Storm Surge,Open,Y,MARISOL2026,193236.99,
CLM-001814,GC-000884,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,343979.74,
CLM-001815,GC-000887,2026-07-18,2026-07-27,Flood/Storm Surge,Open,Y,MARISOL2026,13088.29,
CLM-001816,GC-000892,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,43792.57,
CLM-001817,GC-000894,2026-07-18,2026-07-27,Wind,Open,Y,MARISOL2026,23686.27,
CLM-001818,GC-000897,2026-07-18,2026-07-23,Wind,Open,Y,MARISOL2026,33562.91,
CLM-001819,GC-000899,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,42643.35,
CLM-001820,GC-000908,2026-07-18,2026-07-25,Wind + Flood,Open,Y,MARISOL2026,983955.0,
CLM-001821,GC-000885,2026-07-18,2026-07-26,Wind,Open,Y,MARISOL2026,53710.04,
CLM-001822,GC-000864,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,34407.48,
CLM-001823,GC-000862,2026-07-18,2026-07-24,Wind + Flood,Closed,Y,MARISOL2026,38761.75,2026-07-23
CLM-001824,GC-000861,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,35548.26,
CLM-001825,GC-000817,2026-07-18,2026-08-08,,Open,Y,MARISOL2026,40234.84,
CLM-001826,GC-000818,2026-07-18,2026-07-28,Wind + Flood,Open,Y,MARISOL2026,63124.97,
CLM-001827,GC-000819,2026-07-18,2026-08-01,Flood/Storm Surge,Open,Y,MARISOL2026,259119.02,
CLM-001828,GC-000822,2026-07-18,2026-08-04,Wind + Flood,Open,Y,MARISOL2026,178544.06,
CLM-001829,GC-000823,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,9214.31,
CLM-001830,GC-000828,2026-07-18,2026-08-10,Wind + Flood,Open,Y,MARISOL2026,27106.2,
CLM-001831,GC-000831,2026-07-18,2026-07-26,Wind + Flood,Open,Y,MARISOL2026,358470.0,
CLM-001832,GC-000832,2026-07-18,2026-08-12,Flood/Storm Surge,Open,Y,MARISOL2026,21546.7,
CLM-001833,GC-000838,2026-07-18,2026-07-19,Wind,Open,Y,MARISOL2026,4404.55,
CLM-001834,GC-000839,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,14055.53,
CLM-001835,GC-000840,2026-07-18,2026-07-30,Wind + Flood,Open,Y,MARISOL2026,150308.52,
CLM-001836,GC-000854,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,2127.62,
CLM-001837,GC-000856,2026-07-18,2026-07-28,Wind,Open,Y,MARISOL2026,8190.62,
CLM-001838,GC-000857,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,29593.23,
CLM-001839,GC-000859,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,21621.02,
CLM-001840,GC-000808,2026-07-18,2026-07-23,Wind + Flood,Open,Y,MARISOL2026,11475.93,
CLM-001841,GC-001057,2026-07-18,2026-07-21,Wind + Flood,Open,Y,MARISOL2026,707988.98,
CLM-001842,GC-001058,2026-07-18,2026-07-29,Wind,Open,Y,MARISOL2026,54016.54,
CLM-001843,GC-001060,2026-07-18,2026-07-25,Flood/Storm Surge,Open,Y,MARISOL2026,30589.61,
CLM-001844,GC-001322,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,26434.76,
CLM-001845,GC-001324,2026-07-18,2026-07-20,Wind + Flood,Open,Y,MARISOL2026,83156.59,
CLM-001846,GC-001329,2026-07-18,2026-08-05,Wind + Flood,Open,Y,MARISOL2026,74255.62,
CLM-001847,GC-001332,2026-07-18,2026-07-22,Wind,Open,Y,MARISOL2026,20906.53,
CLM-001848,GC-001335,2026-07-18,2026-07-22,Wind + Flood,Open,Y,MARISOL2026,313964.98,
CLM-001849,GC-001336,2026-07-18,2026-07-29,Flood/Storm Surge,Open,Y,MARISOL2026,88414.55,
CLM-001850,GC-001321,2026-07-18,2026-07-24,Wind,Open,Y,MARISOL2026,54850.81,
CLM-001851,GC-001337,2026-07-18,2026-07-24,Flood/Storm Surge,Open,Y,MARISOL2026,89604.98,
CLM-001852,GC-001341,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,1480950.82,
CLM-001853,GC-001342,2026-07-18,2026-07-20,Wind,Open,Y,MARISOL2026,32504.97,
CLM-001854,GC-001350,2026-07-18,2026-07-25,Wind,Open,Y,MARISOL2026,51274.84,
CLM-001855,GC-001353,2026-07-18,2026-07-21,Wind,Open,Y,MARISOL2026,93247.66,
CLM-001856,GC-001354,2026-07-18,2026-07-22,Flood/Storm Surge,Open,Y,MARISOL2026,226337.59,
